ID del cliente,Edad,Ingresos,Número de hijos,Puntuación de crédito,Monto del seguro,start_date,start_date_day,start_date_month,start_date_weekday,target,Sexo_Masculino,Tipo de hogar_Departamento,Estado civil_Divorciado,Estado civil_Soltero,Estado civil_Viudo,Tipo de trabajo_Empresario,Tipo de trabajo_Independiente,Educación_Preparatoria,Educación_Universidad,Tipo de seguro_Hogar,Tipo de seguro_Salud,Tipo de seguro_Vida
257,54,150436,2,470,7726,2022-04-19,19,4,1,1,1,0,0,0,0,0,1,0,1,1,0,0
258,19,26227,0,436,9519,2023-01-21,21,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0
259,75,470586,5,751,1706,2022-08-08,8,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0
260,80,736030,1,462,6240,2022-12-03,3,12,5,0,0,1,1,0,0,0,1,0,0,1,0,0
261,77,865796,1,430,1838,2022-12-27,27,12,1,1,1,1,0,0,0,0,0,0,0,0,0,1
262,62,629330,3,651,7173,2022-06-27,27,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0
263,76,498732,1,772,5181,2022-06-18,18,6,5,0,0,0,0,0,0,1,0,1,0,0,0,1
264,60,964905,3,520,8706,2022-09-23,23,9,4,0,1,1,0,1,0,0,0,0,0,1,0,0
265,78,233564,1,650,9475,2022-06-01,1,6,2,0,0,0,0,1,0,0,0,1,0,0,0,1
266,22,326233,3,733,4663,2022-05-16,16,5,0,0,0,1,0,0,1,0,1,1,0,0,1,0
267,62,16199,1,366,8040,2023-02-08,8,2,2,0,1,0,1,0,0,0,1,1,0,0,0,1
268,58,59246,0,840,8918,2022-12-01,1,12,3,0,1,0,1,0,0,1,0,1,0,1,0,0
269,74,834865,4,329,4649,2022-08-11,11,8,3,0,0,1,1,0,0,1,0,0,1,0,0,0
270,35,92428,4,440,8355,2023-01-12,12,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0
271,26,50120,2,756,6543,2023-01-15,15,1,6,0,1,1,0,0,0,0,1,0,0,0,0,0
272,41,228546,1,524,3454,2022-09-14,14,9,2,0,1,0,0,1,0,1,0,0,1,0,0,0
273,58,972346,0,819,1034,2022-09-15,15,9,3,0,1,0,0,0,1,0,0,0,0,0,0,1
274,64,833069,4,598,7277,2022-04-30,30,4,5,0,1,0,0,1,0,0,0,0,0,0,0,1
275,34,640402,0,635,8209,2023-01-08,8,1,6,0,0,1,0,0,1,1,0,0,0,0,0,0
276,33,512452,3,461,3977,2022-07-08,8,7,4,1,1,0,0,0,0,0,0,1,0,1,0,0
277,54,97057,5,313,5421,2022-07-01,1,7,4,1,1,1,0,0,1,0,0,0,0,0,1,0
278,49,996067,0,350,2336,2022-12-23,23,12,4,0,1,1,1,0,0,0,0,0,0,0,0,0
279,48,458719,5,465,5336,2022-05-19,19,5,3,0,1,1,1,0,0,0,1,0,0,0,0,1
280,64,710820,1,655,7561,2023-02-05,5,2,6,0,0,1,0,0,1,0,0,0,0,0,1,0
281,66,759368,5,829,5809,2023-01-02,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
282,38,41870,4,332,4934,2022-11-28,28,11,0,0,1,0,0,1,0,1,0,1,0,0,0,0
283,46,979357,4,533,4069,2022-10-25,25,10,1,0,1,1,0,1,0,0,0,0,0,0,1,0
284,38,128907,1,613,3057,2022-05-08,8,5,6,0,0,1,1,0,0,0,0,1,0,0,0,0
285,30,896268,2,378,4676,2022-04-27,27,4,2,1,0,1,0,0,0,1,0,1,0,0,1,0
286,50,287889,1,542,4855,2023-02-01,1,2,2,0,0,1,1,0,0,0,1,1,0,0,0,1
287,19,96022,2,333,8487,2022-04-23,23,4,5,0,1,0,1,0,0,0,0,1,0,1,0,0
288,20,784527,5,806,1931,2022-04-30,30,4,5,0,1,1,0,0,1,0,0,0,1,1,0,0
289,20,276447,5,508,2910,2022-10-08,8,10,5,1,1,0,0,1,0,0,0,0,0,0,1,0
290,40,647471,0,486,5814,2022-10-21,21,10,4,1,0,0,0,0,1,1,0,0,1,1,0,0
291,39,169410,2,594,3726,2022-10-03,3,10,0,1,1,1,1,0,0,1,0,0,1,1,0,0
292,28,817778,4,783,1462,2022-10-21,21,10,4,0,0,0,0,0,0,1,0,1,0,0,0,1
293,76,476291,3,364,7076,2022-11-22,22,11,1,1,1,0,0,1,0,0,0,1,0,0,1,0
294,50,669015,1,612,2161,2022-06-20,20,6,0,0,1,1,0,1,0,0,0,1,0,0,1,0
295,36,827597,4,345,7371,2022-07-23,23,7,5,0,1,1,0,0,0,0,0,1,0,0,1,0
296,37,692932,0,645,8710,2022-12-18,18,12,6,1,1,0,0,0,1,1,0,1,0,0,0,1
297,50,567396,4,574,9570,2022-08-26,26,8,4,0,0,0,0,1,0,0,1,0,0,1,0,0
298,32,214555,4,818,2499,2022-07-29,29,7,4,0,1,0,0,0,0,0,0,1,0,0,1,0
299,60,719694,0,705,9533,2023-01-16,16,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
300,68,515641,5,514,7530,2022-09-30,30,9,4,0,1,1,0,0,1,0,0,0,1,0,0,1
301,80,693935,0,360,4769,2022-08-05,5,8,4,0,1,0,0,0,0,1,0,1,0,0,0,1
302,79,572547,1,818,3519,2022-11-27,27,11,6,0,0,1,1,0,0,0,0,0,0,0,1,0
303,26,215766,0,435,6470,2022-12-09,9,12,4,0,0,0,1,0,0,0,1,0,1,0,0,0
304,44,927116,5,441,4613,2022-11-23,23,11,2,0,1,0,1,0,0,1,0,0,1,0,0,1
305,42,848973,3,458,2278,2022-04-06,6,4,2,0,1,0,0,1,0,0,0,0,1,0,0,0
306,76,619133,3,714,6241,2022-08-10,10,8,2,0,0,1,0,1,0,0,1,0,0,1,0,0
307,34,874732,3,732,1810,2022-06-22,22,6,2,0,1,1,0,0,0,1,0,0,1,0,0,1
308,31,382942,2,842,4461,2023-01-01,1,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0
309,50,88057,5,807,4004,2023-02-24,24,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0
310,46,103220,5,645,7871,2022-09-16,16,9,4,0,1,1,1,0,0,0,1,0,0,0,0,0
311,67,99946,4,750,6721,2022-08-15,15,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0
312,61,114774,4,765,3529,2022-07-14,14,7,3,1,0,1,0,1,0,1,0,1,0,0,1,0
313,19,266869,0,398,8963,2022-05-31,31,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0
314,72,318111,5,714,2560,2022-07-25,25,7,0,0,1,1,0,0,1,0,1,0,1,1,0,0
315,49,218435,3,725,4623,2023-02-19,19,2,6,1,0,1,0,0,1,1,0,0,0,0,0,1
316,36,41667,4,507,2379,2022-08-12,12,8,4,0,1,1,0,1,0,1,0,0,1,1,0,0
317,74,516539,1,668,2219,2022-05-10,10,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0
318,78,689659,3,683,4803,2022-06-15,15,6,2,0,1,0,0,0,1,0,0,1,0,0,1,0
319,73,277206,4,639,6075,2022-04-20,20,4,2,0,1,0,0,1,0,0,1,0,0,1,0,0
320,38,31415,1,789,6845,2023-02-26,26,2,6,0,1,0,1,0,0,0,1,0,1,1,0,0
321,49,170957,1,609,7240,2022-04-01,1,4,4,0,1,1,1,0,0,1,0,0,1,0,1,0
322,23,789140,0,795,7402,2023-01-18,18,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0
323,26,104816,1,344,6076,2022-12-24,24,12,5,0,1,0,0,1,0,0,1,1,0,1,0,0
324,77,644874,2,642,6804,2022-05-20,20,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0
325,28,653899,1,674,7923,2022-05-28,28,5,5,0,1,1,0,1,0,0,1,0,0,0,0,0
326,53,853165,3,782,1328,2022-09-19,19,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0
327,79,833215,3,621,8477,2022-07-10,10,7,6,0,0,0,0,0,0,0,1,0,1,0,0,0
328,43,105704,3,453,9957,2022-12-02,2,12,4,0,0,1,1,0,0,0,0,0,1,0,0,0
329,44,603074,0,658,5372,2022-06-12,12,6,6,0,0,1,0,1,0,0,0,1,0,1,0,0
330,74,212460,2,559,8821,2022-03-31,31,3,3,1,1,0,0,0,1,1,0,0,1,0,0,0
331,58,174802,3,625,4599,2022-12-08,8,12,3,0,1,0,0,1,0,1,0,0,1,0,0,1
332,31,842148,2,457,1545,2022-12-29,29,12,3,0,0,1,0,0,1,1,0,1,0,0,1,0
333,38,460307,5,593,2823,2022-03-28,28,3,0,0,1,1,0,0,1,0,1,0,1,0,0,1
334,73,525998,4,632,2937,2022-05-24,24,5,1,0,1,1,0,0,0,0,0,1,0,1,0,0
335,50,155079,4,670,2782,2022-03-10,10,3,3,1,1,1,0,0,0,0,0,1,0,0,0,1
336,50,761454,0,601,4007,2022-04-08,8,4,4,1,0,0,0,1,0,0,1,0,1,0,0,0
337,22,255890,5,671,3959,2022-11-14,14,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
338,28,115466,3,826,1519,2023-01-28,28,1,5,0,1,1,1,0,0,0,1,0,0,1,0,0
339,80,401831,3,472,1778,2022-06-24,24,6,4,0,0,0,0,0,0,1,0,0,1,0,1,0
340,59,417658,1,628,4904,2022-12-31,31,12,5,0,0,1,0,1,0,0,1,0,1,0,1,0
341,73,69582,1,815,4093,2022-08-22,22,8,0,0,0,1,0,1,0,1,0,0,1,0,0,1
342,57,620751,3,313,2632,2022-12-03,3,12,5,0,0,0,1,0,0,1,0,1,0,0,0,1
343,43,479160,2,767,1943,2023-01-30,30,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
344,65,81562,2,787,3036,2022-10-12,12,10,2,0,0,0,0,0,0,0,0,1,0,1,0,0
345,54,53974,3,639,1649,2023-02-26,26,2,6,1,0,1,1,0,0,1,0,0,1,0,0,0
346,47,852201,5,551,5845,2023-01-25,25,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
347,67,239609,2,808,2697,2022-06-23,23,6,3,1,1,1,1,0,0,0,1,1,0,0,0,1
348,44,835089,4,627,2555,2022-04-25,25,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0
349,21,26080,3,512,4962,2022-12-31,31,12,5,0,1,0,0,0,1,1,0,0,0,0,0,1
350,53,327663,0,467,7372,2022-12-26,26,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1
351,63,77726,1,669,4102,2022-05-17,17,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0
352,67,271374,0,559,9308,2022-08-02,2,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0
353,74,33063,5,360,2126,2022-10-29,29,10,5,0,0,1,1,0,0,0,0,1,0,0,1,0
354,65,388937,0,365,7027,2022-04-25,25,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1
355,49,21491,2,560,8293,2022-03-26,26,3,5,0,1,1,0,1,0,0,1,0,0,0,1,0
356,22,193207,3,741,4278,2023-02-06,6,2,0,0,1,1,1,0,0,1,0,0,0,1,0,0
357,33,127361,2,718,6435,2022-11-08,8,11,1,0,1,1,1,0,0,0,0,1,0,0,1,0
358,75,664376,1,745,3197,2023-02-16,16,2,3,1,0,1,0,0,1,0,1,0,0,0,1,0
359,60,954601,0,310,3473,2022-09-27,27,9,1,1,0,1,0,1,0,0,1,1,0,0,0,1
360,75,71927,0,308,4035,2022-08-22,22,8,0,0,0,1,1,0,0,1,0,0,0,0,0,1
361,61,476761,5,379,8456,2022-08-31,31,8,2,0,0,0,1,0,0,0,0,1,0,1,0,0
362,36,953141,5,667,5963,2022-05-09,9,5,0,0,0,1,0,1,0,1,0,1,0,0,0,1
363,59,778490,2,748,1659,2022-03-20,20,3,6,0,0,1,0,0,0,0,0,1,0,0,0,1
364,53,153734,0,669,6426,2022-07-01,1,7,4,0,1,0,1,0,0,1,0,1,0,0,1,0
365,72,511525,2,323,3218,2022-03-30,30,3,2,0,1,0,0,1,0,1,0,0,1,0,0,0
366,54,222893,4,634,8351,2023-01-13,13,1,4,0,1,0,0,0,1,1,0,1,0,0,0,0
367,65,332719,5,724,9399,2022-10-05,5,10,2,0,1,1,0,0,1,1,0,0,1,0,0,1
368,78,614644,2,747,3637,2022-08-23,23,8,1,0,1,1,0,1,0,0,0,0,1,0,0,1
369,22,818566,5,751,2343,2022-04-25,25,4,0,0,1,1,0,0,1,0,1,1,0,0,0,0
370,68,310791,2,841,1347,2022-09-08,8,9,3,0,1,0,1,0,0,0,1,0,0,0,0,1
371,41,700848,2,318,6835,2022-04-26,26,4,1,0,1,1,0,1,0,1,0,0,0,1,0,0
372,58,841780,2,781,8278,2022-05-28,28,5,5,0,1,0,0,0,1,0,1,0,1,1,0,0
373,18,904479,0,683,4380,2022-10-28,28,10,4,0,0,0,0,0,1,0,0,1,0,0,1,0
374,59,597164,3,487,9282,2022-07-18,18,7,0,0,0,1,0,0,0,1,0,0,1,0,1,0
375,78,764479,5,840,8351,2022-11-30,30,11,2,0,1,0,1,0,0,0,0,0,1,0,0,0
376,26,964973,4,752,6397,2023-01-05,5,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0
377,63,840621,3,560,3676,2022-12-16,16,12,4,0,1,1,0,1,0,0,0,0,0,0,0,1
378,53,166995,4,615,6696,2022-07-03,3,7,6,0,0,1,0,1,0,0,0,0,1,1,0,0
379,19,597332,2,543,2907,2022-04-15,15,4,4,0,1,1,0,0,0,0,0,0,1,0,0,1
380,64,909168,0,609,4675,2022-05-16,16,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1
381,67,15461,3,611,4604,2023-02-08,8,2,2,1,1,1,0,1,0,0,0,0,1,0,0,1
382,74,736370,2,725,5671,2022-07-06,6,7,2,0,1,1,0,0,0,0,0,0,1,0,1,0
383,62,471451,4,487,3831,2022-05-06,6,5,4,0,1,1,1,0,0,0,0,0,1,1,0,0
384,19,727770,5,642,8276,2022-10-07,7,10,4,0,1,0,0,1,0,0,1,1,0,0,1,0
385,37,765863,2,348,6638,2022-08-18,18,8,3,0,1,1,0,0,0,0,1,0,0,0,0,1
386,57,536747,4,630,1355,2023-01-05,5,1,3,0,1,0,0,0,0,1,0,1,0,0,1,0
387,58,123551,2,531,1066,2022-09-13,13,9,1,0,1,0,0,0,1,1,0,0,1,1,0,0
388,65,265472,5,418,8353,2022-07-01,1,7,4,0,0,1,0,1,0,0,1,0,0,0,0,1
389,34,588316,5,416,6931,2023-02-03,3,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0
390,35,538391,3,326,3768,2022-08-27,27,8,5,0,1,1,1,0,0,0,1,1,0,0,0,0
391,79,259411,3,629,7734,2022-04-24,24,4,6,0,0,0,0,1,0,0,1,0,1,1,0,0
392,69,393819,5,539,2273,2022-03-08,8,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0
393,22,796972,4,828,7558,2022-04-06,6,4,2,0,1,1,0,0,0,0,1,0,1,0,0,0
394,23,798060,1,531,2257,2022-05-14,14,5,5,0,0,1,0,0,1,0,0,0,1,1,0,0
395,73,997780,2,725,4971,2022-04-07,7,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0
396,28,338507,3,469,6285,2022-04-13,13,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0
397,38,995016,0,312,4794,2023-01-20,20,1,4,0,0,1,0,0,0,0,0,1,0,1,0,0
398,18,291298,0,411,7541,2022-03-14,14,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0
399,59,62714,5,383,9590,2022-12-28,28,12,2,0,0,1,0,1,0,0,1,1,0,0,0,0
400,74,559977,4,827,5700,2022-12-29,29,12,3,0,0,1,1,0,0,1,0,0,1,0,0,0
401,40,292223,4,336,2108,2022-11-11,11,11,4,0,0,0,1,0,0,0,1,1,0,0,0,1
402,25,465211,1,524,9994,2022-12-27,27,12,1,0,1,1,0,1,0,0,0,1,0,0,1,0
403,73,595879,5,359,1028,2022-03-29,29,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
404,27,679527,3,811,2370,2022-04-20,20,4,2,0,0,1,0,0,1,0,0,0,1,0,1,0
405,70,285906,2,632,6498,2022-06-03,3,6,4,0,1,0,0,1,0,0,1,1,0,1,0,0
406,31,346774,1,719,8396,2022-11-17,17,11,3,0,1,1,1,0,0,1,0,1,0,0,0,1
407,53,578428,1,510,7140,2022-08-29,29,8,0,0,1,1,0,0,1,1,0,0,1,0,1,0
408,72,764989,4,350,8929,2022-10-08,8,10,5,0,0,1,1,0,0,0,1,0,0,1,0,0
409,42,738416,3,360,1205,2022-07-27,27,7,2,0,0,0,1,0,0,0,0,1,0,0,0,0
410,77,672428,4,563,1611,2022-09-03,3,9,5,0,1,0,0,0,1,0,1,0,1,1,0,0
411,28,624892,1,325,3222,2022-09-10,10,9,5,1,0,1,1,0,0,0,1,0,0,1,0,0
412,49,99725,0,321,8321,2023-01-16,16,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
413,33,875839,1,790,3980,2022-05-22,22,5,6,0,0,0,0,0,0,0,1,0,1,0,0,1
414,59,903218,3,711,8368,2022-11-18,18,11,4,0,0,0,0,1,0,0,1,1,0,0,1,0
415,56,66481,1,550,4391,2022-11-16,16,11,2,0,1,0,1,0,0,0,1,1,0,0,0,1
416,36,345961,5,619,9402,2023-02-10,10,2,4,1,0,0,0,0,0,1,0,0,1,0,0,1
417,62,672090,0,620,2548,2022-11-26,26,11,5,0,0,1,0,1,0,0,1,1,0,0,0,1
418,22,307446,5,531,2407,2022-08-26,26,8,4,0,1,1,0,0,1,0,1,0,0,0,1,0
419,54,396688,3,752,1607,2022-04-19,19,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1
420,64,47435,1,443,8130,2022-10-24,24,10,0,1,1,0,0,0,1,0,1,0,0,0,1,0
421,36,992572,2,640,8644,2022-04-11,11,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0
422,38,863039,0,723,3693,2022-05-06,6,5,4,1,0,1,0,0,1,1,0,0,0,1,0,0
423,62,624275,1,827,6295,2022-08-21,21,8,6,0,0,0,0,0,0,1,0,0,1,0,1,0
424,74,845370,0,300,8907,2023-03-03,3,3,4,1,0,0,0,0,1,0,1,1,0,0,1,0
425,59,308800,1,463,4789,2022-12-05,5,12,0,0,1,0,0,0,1,1,0,1,0,0,1,0
426,65,71083,3,799,3757,2022-09-21,21,9,2,0,1,0,0,0,0,1,0,1,0,0,0,1
427,31,43501,4,579,1980,2023-03-02,2,3,3,0,0,0,0,1,0,0,1,1,0,0,0,1
428,40,124623,4,782,3160,2022-09-12,12,9,0,0,1,0,0,0,1,1,0,0,0,0,0,0
429,34,613905,5,717,4160,2022-10-02,2,10,6,0,1,0,0,1,0,1,0,0,0,0,0,0
430,67,866439,5,502,4005,2023-03-03,3,3,4,0,1,1,0,1,0,0,1,0,0,0,0,0
431,35,303156,0,638,7993,2022-10-21,21,10,4,0,1,1,0,0,1,0,0,0,1,0,0,1
432,20,455497,1,845,3420,2022-04-28,28,4,3,0,0,1,1,0,0,1,0,0,1,0,1,0
433,37,671382,3,847,7100,2022-12-21,21,12,2,0,1,0,0,0,1,0,0,1,0,0,0,1
434,22,547764,2,495,8432,2022-11-07,7,11,0,0,1,0,0,1,0,0,1,1,0,0,0,0
435,23,573628,2,830,5708,2022-03-15,15,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0
436,52,611833,4,360,4246,2022-05-09,9,5,0,0,1,1,0,0,0,0,1,1,0,0,1,0
437,77,882657,0,571,7729,2022-09-17,17,9,5,1,0,0,0,1,0,0,0,1,0,1,0,0
438,62,272850,0,392,6641,2022-09-11,11,9,6,0,1,0,0,0,0,1,0,0,1,1,0,0
439,38,418435,4,712,9020,2022-04-29,29,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0
440,76,693580,4,753,3182,2022-11-12,12,11,5,0,0,0,0,1,0,0,0,0,1,1,0,0
441,29,481404,2,766,3619,2022-05-07,7,5,5,0,0,1,1,0,0,1,0,0,0,0,0,0
442,60,950006,2,436,9883,2022-07-01,1,7,4,0,1,1,1,0,0,1,0,0,1,0,0,0
443,53,773993,1,705,3277,2022-05-19,19,5,3,0,1,0,0,0,0,0,1,0,1,0,0,0
444,75,694879,0,685,3727,2022-03-25,25,3,4,0,1,1,0,0,1,0,0,0,1,0,0,1
445,24,723462,1,507,2763,2022-05-10,10,5,1,0,0,1,1,0,0,1,0,1,0,1,0,0
446,39,705417,2,355,7847,2023-02-24,24,2,4,0,0,1,0,1,0,0,1,0,1,1,0,0
447,60,401688,3,767,6608,2022-08-08,8,8,0,1,1,1,0,0,1,0,0,0,0,0,0,1
448,66,20172,3,420,8941,2023-01-05,5,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0
449,32,162348,2,763,8465,2022-07-22,22,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0
450,32,620774,3,815,9247,2022-11-12,12,11,5,0,1,1,0,0,1,1,0,0,0,0,0,0
451,70,46342,0,361,7810,2022-06-30,30,6,3,1,1,0,0,0,1,1,0,1,0,0,0,1
452,54,937428,1,698,5686,2022-06-29,29,6,2,0,0,1,0,0,1,1,0,0,0,0,0,0
453,63,949462,0,595,1643,2023-02-07,7,2,1,1,1,1,1,0,0,0,1,0,1,0,1,0
454,78,214123,2,432,3334,2022-11-01,1,11,1,0,0,1,0,0,0,0,0,1,0,0,1,0
455,64,519932,3,316,5905,2022-04-15,15,4,4,0,0,0,1,0,0,0,1,1,0,0,0,1
456,46,25787,2,774,8507,2023-01-08,8,1,6,0,0,0,0,0,0,0,1,0,0,0,1,0
457,20,74444,3,353,5852,2022-08-09,9,8,1,0,0,0,1,0,0,0,1,0,1,0,1,0
458,65,720943,5,377,1742,2022-11-02,2,11,2,0,1,0,0,0,0,0,1,1,0,0,1,0
459,44,757597,0,433,7746,2022-09-20,20,9,1,0,1,1,0,0,0,1,0,0,0,0,0,1
460,77,680708,5,544,3219,2022-04-14,14,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0
461,45,123505,1,398,9314,2022-09-03,3,9,5,0,0,0,0,0,0,0,1,1,0,0,0,1
462,78,629174,5,553,7053,2022-11-13,13,11,6,0,1,0,1,0,0,0,0,0,0,0,0,0
463,52,893898,3,424,7307,2023-01-13,13,1,4,0,0,1,0,1,0,0,1,1,0,0,0,0
464,20,882638,1,306,5936,2022-10-17,17,10,0,0,0,0,0,0,1,1,0,0,0,1,0,0
465,79,744193,1,378,1416,2022-06-13,13,6,0,1,1,0,0,1,0,0,0,0,1,0,0,0
466,42,500235,3,529,4237,2022-08-31,31,8,2,0,1,1,0,0,0,0,0,0,0,0,0,1
467,75,586039,0,834,4283,2023-01-08,8,1,6,0,0,0,0,1,0,1,0,1,0,0,1,0
468,74,751218,0,582,9639,2022-06-30,30,6,3,0,0,1,0,0,1,0,0,1,0,0,1,0
469,76,391592,5,532,5927,2022-05-11,11,5,2,0,1,0,1,0,0,0,1,0,0,0,0,0
470,51,369623,5,846,3714,2022-10-11,11,10,1,1,0,0,0,0,0,0,0,0,1,0,1,0
471,34,771944,3,362,5553,2023-02-07,7,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0
472,47,667414,5,347,9582,2022-08-01,1,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1
473,21,775620,5,356,4800,2022-09-12,12,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1
474,26,516279,0,692,9237,2023-02-23,23,2,3,0,1,0,0,1,0,0,1,0,0,0,0,1
475,76,234429,1,512,3491,2022-11-19,19,11,5,1,1,0,0,0,1,0,0,0,0,0,0,1
476,73,58540,0,434,5422,2022-11-04,4,11,4,1,1,1,0,1,0,1,0,1,0,1,0,0
477,18,517317,3,489,8053,2022-09-15,15,9,3,0,1,1,0,0,0,0,0,0,1,1,0,0
478,54,91149,4,533,3036,2022-08-01,1,8,0,0,0,1,0,0,1,1,0,1,0,0,0,0
479,36,771289,2,800,8491,2022-08-30,30,8,1,0,1,1,1,0,0,0,1,1,0,0,1,0
480,49,194698,5,706,8493,2022-04-06,6,4,2,0,1,0,0,0,0,1,0,1,0,0,0,1
481,50,909104,2,507,1496,2022-12-27,27,12,1,0,0,1,0,0,0,0,1,0,1,1,0,0
482,59,323781,2,395,1102,2022-10-30,30,10,6,0,1,1,0,0,0,0,1,0,0,0,1,0
483,78,396235,5,505,2111,2023-01-19,19,1,3,0,1,0,1,0,0,1,0,1,0,1,0,0
484,39,670624,0,452,7707,2022-10-27,27,10,3,0,1,0,0,0,1,1,0,1,0,1,0,0
485,43,854000,1,324,4903,2022-08-28,28,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0
486,35,232303,4,339,6335,2023-02-13,13,2,0,0,1,1,0,1,0,1,0,0,1,1,0,0
487,71,94649,1,386,6612,2022-07-01,1,7,4,0,1,0,1,0,0,0,1,0,1,0,1,0
488,42,474717,4,566,9171,2023-01-10,10,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
489,51,672634,0,479,4659,2022-12-07,7,12,2,0,1,1,0,0,0,1,0,1,0,1,0,0
490,68,34588,3,825,8595,2023-02-13,13,2,0,1,1,0,1,0,0,1,0,1,0,0,1,0
491,40,346324,4,741,6108,2022-10-26,26,10,2,0,1,0,1,0,0,1,0,0,1,1,0,0
492,49,356636,2,540,2462,2023-01-07,7,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0
493,31,446208,1,793,8893,2022-03-19,19,3,5,0,0,1,0,0,0,1,0,0,1,0,0,0
494,48,641764,1,810,5324,2022-03-11,11,3,4,0,1,1,1,0,0,0,0,0,1,1,0,0
495,63,357214,3,775,5606,2022-09-09,9,9,4,0,1,1,1,0,0,0,1,0,1,1,0,0
496,35,630414,3,326,5407,2022-09-08,8,9,3,0,0,1,0,0,0,0,0,1,0,1,0,0
497,59,896447,1,733,2031,2022-10-22,22,10,5,0,1,0,0,1,0,1,0,1,0,0,0,0
498,64,440231,5,461,9815,2023-01-30,30,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
499,45,740357,3,682,7680,2022-07-16,16,7,5,0,0,0,0,0,0,1,0,0,0,0,1,0
500,53,10411,2,609,9038,2022-04-09,9,4,5,0,1,1,0,0,0,0,1,0,0,0,1,0
501,44,633961,1,516,9209,2022-10-25,25,10,1,1,1,1,1,0,0,1,0,0,1,0,0,1
502,37,660080,4,755,5006,2022-11-05,5,11,5,1,1,1,0,0,1,0,1,0,1,0,1,0
503,60,110080,2,763,5612,2023-01-04,4,1,2,1,1,0,1,0,0,0,1,0,0,1,0,0
504,22,58381,2,362,9115,2022-09-07,7,9,2,1,1,1,0,0,0,0,0,0,0,0,1,0
505,30,143716,4,550,7839,2022-09-15,15,9,3,0,0,0,0,1,0,0,0,1,0,0,0,1
506,34,341390,4,599,5645,2022-09-23,23,9,4,0,0,0,0,0,1,0,0,0,0,1,0,0
507,35,304997,5,700,6624,2022-05-09,9,5,0,0,1,1,1,0,0,0,1,0,1,0,1,0
508,69,106422,4,658,5467,2022-11-19,19,11,5,1,1,1,1,0,0,0,1,0,1,0,1,0
509,21,678843,3,367,1118,2023-02-22,22,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0
510,73,892311,3,682,1196,2022-07-03,3,7,6,0,0,0,0,1,0,1,0,0,0,0,1,0
511,37,142797,4,577,9711,2022-05-09,9,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
512,75,742014,5,322,3436,2023-01-31,31,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
513,69,148112,5,656,5104,2022-04-08,8,4,4,0,1,0,0,0,0,0,1,0,1,0,1,0
514,73,686804,3,577,1350,2022-12-16,16,12,4,1,0,1,0,0,1,0,1,1,0,0,0,1
515,36,674325,2,720,7529,2022-09-14,14,9,2,1,0,1,0,0,1,1,0,1,0,1,0,0
516,46,567914,4,522,3602,2022-10-17,17,10,0,0,0,1,0,0,0,1,0,1,0,0,1,0
